day,buzz,positive_buzz,negative_buzz,quality,postive_quality,negative_quality,impression,positive_impression,negative_impression,value,positive_value,negative_value,reputation,positive_reputation,negative_reputation,satisfaction,positive_satisfaction,negative_satisfaction,recommend,positive_recommend,negative_recommend,awareness,attention,ad_awareness,wom_exposure,consideration,purchase_intent
2015-07-23,5.57514989158682,36.926949,2.821259,38.05716320848611,242.774492,9.961772,39.82506280625434,255.438421,11.810667,13.542212359896316,108.268926,25.425145,30.601845173322662,196.200861,8.995662,11.69190732224408,77.401138,5.876502,22.48045005066884,149.674194,12.151208,92.28202996044062,6.497514564929499,9.13568194926143,7.420088148913232,25.108518452681334,7.196475462363057
2015-07-24,4.8644615122572645,33.200256,3.838609,38.1801084833685,240.822436,10.369206,38.51585960176202,243.855869,11.376062,13.649434885736655,105.852479,23.465171,31.938023755468052,201.980424,9.204106,12.181915300820801,79.405935,5.876502,22.76642243486005,147.870753,10.453763,92.73941629713039,6.136376929066433,8.544236128552097,7.247584423788419,24.404438127471533,6.659278202682161
2015-07-25,4.611591618859904,32.900831,4.121439,39.00343716811873,253.38745,9.980119,40.20215151446049,262.452076,11.563972,14.19387512860992,111.194692,22.615492,32.42429309532997,212.705612,10.356506,11.35377668593805,74.752956,3.897855,23.459716970708502,157.291368,10.887166,93.38309968609252,5.9324251896346,8.745172694863456,6.559715850475074,24.478250799356896,7.466053918583188
2015-07-26,5.262239406839712,36.248193,2.481247,39.40952826316262,261.224547,8.339927,39.153638742371804,264.445014,13.202396,14.505040546782816,111.737206,18.660688,30.598416894188325,205.786939,9.441807,11.511866442863038,76.852956,2.983156,23.94031385132528,163.59362,9.972467,93.4452118357156,6.035594257556908,8.96495532763484,6.6976133029575085,25.523053750778214,7.96822041784071
2015-07-27,6.043505229065428,41.172557,2.481247,39.16631151406808,258.04462,7.296777,39.68633964020453,267.511617,13.434486,13.971679122124256,114.095061,24.646546,30.95039903778033,210.99442,12.845922,11.678871645143438,77.950157,3.180495,24.36023829716789,164.912565,8.955137,93.97485490861524,6.818636865554496,9.703212960365331,6.614337848001177,24.742981814566658,7.983656203554133
2015-07-28,5.836798068222407,41.63778,3.538317,39.86518706090785,266.593174,6.37478,39.50661815672697,271.447409,13.569559,12.71894708806696,110.657987,27.635575,29.95394456296512,209.722142,14.198982,12.056693725943454,82.448392,3.748812,24.334343093204946,166.874579,8.03314,94.39558115986777,6.9209310299052795,9.192523216727732,6.418461424387237,24.558424146484555,8.06152316992545
2015-07-29,5.83846727994237,42.721092,5.044296,39.02827093923771,258.232011,6.37478,38.615708323130775,265.474823,16.279941,13.866869072093916,115.769884,26.284207,29.75843401049373,201.349436,9.312315,13.60172324556967,90.20489,2.430252,25.655643652453954,173.049475,7.48848,94.21547743116376,7.40181450014359,8.72185467209041,5.987320721148846,24.67316098077992,8.781352442298928
2015-07-30,5.4339251889045075,41.060656,6.049926,38.28367952969916,253.398845,6.73745,38.521633462521784,266.710691,18.516161,14.100185429412686,114.357144,23.509779,29.815495468346782,202.895948,10.794985,12.39428279177428,83.040052,3.183802,24.99542215705166,170.016425,8.97115,94.14646098827272,7.311912039359113,8.231347932391895,5.307560116336035,24.968688764851255,8.090171725838875
2015-07-31,6.662925830911255,48.013214,5.032576,38.42387629393091,252.598385,4.736896,39.240082513887266,271.410577,18.283974,13.714718145616642,116.702416,28.232673,28.70854853530539,196.11117,10.920495,11.234046451555102,77.437155,4.969519,24.82421965057841,167.093582,6.959607,94.40845115819836,8.223241460773428,7.9813923149137365,5.69813872550098,25.268350082648816,8.25085250700009
2015-08-01,6.08347331396088,42.460786,4.113339,37.6191160514417,242.294291,5.160505,36.91951430497234,250.188282,17.464467,13.270382891714071,110.314029,26.663575,28.465844806463636,187.861585,8.425855,11.584089509304944,80.202618,7.18179,22.643255333883268,149.042522,6.309746,93.7615499197676,7.38856087495416,7.096734285640139,4.935834144383587,25.647104023866497,7.731318171770228
