day,buzz,positive_buzz,negative_buzz,quality,postive_quality,negative_quality,impression,positive_impression,negative_impression,value,positive_value,negative_value,reputation,positive_reputation,negative_reputation,satisfaction,positive_satisfaction,negative_satisfaction,recommend,positive_recommend,negative_recommend,awareness,attention,ad_awareness,wom_exposure,consideration,purchase_intent
2016-06-02,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641,618.583641
2016-06-03,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095,598.682095
2016-06-04,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489,592.430489
2016-06-05,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266,596.825266
2016-06-06,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934,581.137934
2016-06-07,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893,568.417893
2016-06-08,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238,555.835238
2016-06-09,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139,561.75139
2016-06-10,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156,578.063156
2016-06-11,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322,581.655322
2016-06-12,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128,570.973128
2016-06-13,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586,576.361586
2016-06-14,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775,584.100775
2016-06-15,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365,604.495365
2016-06-16,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443,596.589443
2016-06-17,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414,595.669414
2016-06-18,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634,595.04634
2016-06-19,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125,586.36125
2016-06-20,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098,597.744098
2016-06-21,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843,587.823843
2016-06-22,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761,580.893761
2016-06-23,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781,588.428781
2016-06-24,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813,593.062813
2016-06-25,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047,583.707047
2016-06-26,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852,597.944852
2016-06-27,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753,606.454753
2016-06-28,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136,615.15136
2016-06-29,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068,609.105068
2016-06-30,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261,607.392261
2016-07-01,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366,594.737366
2016-07-02,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633,603.947633
2016-07-03,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502,603.624502
2016-07-04,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256,595.33256
2016-07-05,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072,588.227072
2016-07-06,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358,599.692358
2016-07-07,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154,601.455154
2016-07-08,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044,611.066044
2016-07-09,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298,597.855298
2016-07-10,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995,609.847995
2016-07-11,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588,601.08588
2016-07-12,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087,606.992087
2016-07-13,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303,592.165303
2016-07-14,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385,599.449385
2016-07-15,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058,602.937058
2016-07-16,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069,615.483069
2016-07-17,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625,608.706625
2016-07-18,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862,617.288862
2016-07-19,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579,628.209579
2016-07-20,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729,637.684729
2016-07-21,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961,618.698961
2016-07-22,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753,604.727753
2016-07-23,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814,603.520814
2016-07-24,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865,595.593865
2016-07-25,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499,588.67499
2016-07-26,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956,572.752956
2016-07-27,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564,565.67564
2016-07-28,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638,579.118638
2016-07-29,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153,573.736153
2016-07-30,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286,564.419286
2016-07-31,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741,570.440741
2016-08-01,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912,579.374912
2016-08-02,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755,586.005755
2016-08-03,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208,598.352208
2016-08-04,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256,591.118256
2016-08-05,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556,604.436556
2016-08-06,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578,601.501578
2016-08-07,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139,597.533139
2016-08-08,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906,593.144906
2016-08-09,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825,597.033825
2016-08-10,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608,583.846608
2016-08-11,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503,576.313503
2016-08-12,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489,556.350489
2016-08-13,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229,571.743229
2016-08-14,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867,573.377867
2016-08-15,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242,578.504242
2016-08-16,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901,580.249901
2016-08-17,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445,582.104445
2016-08-18,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954,584.372954
2016-08-19,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999,593.513999
2016-08-20,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475,589.019475
2016-08-21,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771,589.498771
2016-08-22,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842,587.913842
2016-08-23,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858,594.245858
2016-08-24,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804,597.366804
2016-08-25,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773,589.42773
2016-08-26,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323,585.681323
2016-08-27,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921,582.548921
2016-08-28,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668,581.587668
2016-08-29,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092,577.793092
2016-08-30,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801,568.327801
2016-08-31,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787,568.506787
2016-09-01,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631,572.858631
2016-09-02,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805,570.433805
2016-09-03,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207,569.636207
2016-09-04,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855,570.076855
2016-09-05,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049,567.847049
2016-09-06,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803,574.26803
