Brand,Media L1,Media L2,Message,Confirm VAT,Confirm CTC,wc Mon,Spend,Comment
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-02-20,82448.85,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-02-27,99953.0,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-03-05,33068.0,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-03-12,37975.45,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-03-19,30890.7,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-03-26,32764.95,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-04-02,34457.9,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-04-09,33929.45,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-04-16,40712.45,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-04-23,34753.95,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-04-30,40533.95,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-05-07,4761.7,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-05-14,23948.75,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-05-21,22534.35,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-05-28,43378.05,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-06-04,30948.5,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-06-11,27925.9,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-06-18,27471.15,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-06-25,2629.9,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-07-02,24385.65,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-07-09,32150.4,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-07-16,26281.15,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-07-23,31424.5,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-08-13,51622.2,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-08-20,37958.45,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-08-27,39416.2,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-09-10,34181.05,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-09-24,53839.0,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-10-01,44666.65,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-10-15,27221.25,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-10-22,15924.75,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-11-05,29091.25,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-11-12,8330.0,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-11-19,28390.0,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-12-17,43894.0,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-12-24,107788.5,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2012-12-31,83267.7,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-01-07,58599.0,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-01-14,47192.85,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-01-21,30720.7,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-01-28,43467.3,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-02-04,47447.0,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-02-11,68951.15,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-02-25,78813.7,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-03-11,82481.03,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-03-18,50587.33,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-03-25,56248.33,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-04-01,77204.56,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-04-08,46104.43,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-04-22,55538.58,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-04-29,62588.9,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-05-06,50418.77,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-05-13,32950.04,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-05-20,75230.36,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-05-27,44307.53,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-06-03,37846.25,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-06-10,28623.75,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-06-17,28742.67,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-06-24,62145.2,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-07-01,2042.98,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-07-08,35889.04,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-08-05,20697.0,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-08-12,36550.0,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-08-19,59721.34,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-08-26,26964.04,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-09-02,54825.77,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-09-16,61019.8,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-09-23,34132.18,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-09-30,44686.54,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-10-07,53052.67,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-10-14,31558.8,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-10-21,42096.24,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-10-28,39161.54,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-11-04,33793.88,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-11-11,30521.38,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-11-18,44686.54,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-11-25,50870.29,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-12-02,20735.75,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-12-23,157895.28,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2013-12-30,135551.2,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-01-06,39161.54,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-01-13,36908.19,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-01-20,37190.48,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-01-27,50529.44,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-02-03,29622.5,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-02-10,30236.54,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-03-03,32189.5,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-03-10,28392.98,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-03-17,125398.8,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-03-24,154282.3,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-04-07,49154.17,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-04-14,111015.64,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-04-21,99425.89,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-04-28,64897.02,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-05-05,69793.01550000001,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-05-19,48361.97,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-06-16,49070.1,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-08-18,45975.92,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-08-25,34644.39,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-09-08,52113.93,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-10-06,32292.67,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-10-20,33410.36,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-11-17,60049.07,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-12-22,114082.15,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2014-12-29,60576.85,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2015-01-05,97912.03,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2015-01-12,49618.39,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2015-01-26,48816.89,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2015-02-09,25016.54,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2015-02-16,35854.62,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2015-02-23,32906.99,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2015-03-09,22066.0,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2015-03-16,3060.0,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2015-03-30,47670.958,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2015-04-06,30120.328,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2015-04-20,11500.5,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2015-04-27,50255.67199999999,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2015-05-18,30120.328,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2015-08-24,41261.4055,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2015-08-31,14201.0775,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2015-10-19,11141.0775,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2015-10-26,2847.5,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2015-12-21,107511.12800000001,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2015-12-28,32402.374,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2016-01-25,2847.5,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2016-03-07,3060.0,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2016-03-21,44293.483,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2016-04-25,29552.7,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2016-05-23,29552.7,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2016-07-04,6119.57,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2016-07-11,6119.57,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2016-07-18,3186.22,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2016-08-22,29095.5,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2016-12-19,91087.7,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2017-12-18,15697.37,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2017-12-25,58181.430000000015,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2018-01-01,15647.86,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2018-01-22,30670.57,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2018-02-19,27663.379999999997,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2018-03-26,30253.53,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2018-04-30,13529.62,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2018-05-21,40031.41,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2018-06-04,17523.23,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2018-06-11,17523.23,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2018-06-18,6437.19,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2018-06-25,11086.04,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2018-08-20,28955.91,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2018-12-17,116251.0,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2018-12-24,61361.64000000001,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2018-12-31,51527.840000000004,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2019-01-21,27141.75,
ClientBrand,National Press,,Unclassified,EXCLUDING,CTC,2019-07-22,29967.6,
ClientBrand,Press Inserts,,Unclassified,EXCLUDING,CTC,2013-12-16,66289.8,
ClientBrand,Press Inserts,,Unclassified,EXCLUDING,CTC,2013-12-23,27529.8,
ClientBrand,Press Inserts,,Unclassified,EXCLUDING,CTC,2015-12-14,148685.4,
ClientBrand,Press Inserts,,Unclassified,EXCLUDING,CTC,2015-12-21,39814.28,
ClientBrand,Press Inserts,,Unclassified,EXCLUDING,CTC,2016-12-19,94039.29000000001,
ClientBrand,Press Inserts,,Unclassified,EXCLUDING,CTC,2017-12-18,120798.0,
ClientBrand,Press Inserts,,Unclassified,EXCLUDING,CTC,2018-09-17,19288.0,
