Brand,Media L1,Media L2,Further TV Detail,Message,TVR Definition,Confirm VAT,Confirm CTC,wc Mon,Spend,TVRs,Comment
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2020-12-14,153567,98.6,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2020-12-21,475342,305.2,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2020-12-28,367409,235.9,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-01-04,162163,52.1,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-03-22,269856,86.7,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-03-29,121389,39.0,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-04-05,103336,33.2,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-04-12,112051,36.0,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-04-19,80926,26.0,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-04-26,203871,65.5,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-05-03,46688,15.0,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-05-24,179904,57.8,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-05-31,38595,12.4,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-06-14,169010,54.3,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-06-28,117654,37.8,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-07-05,120455,38.7,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-07-12,135395,43.5,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-07-19,179593,57.7,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-07-26,220367,70.8,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-08-02,329305,105.8,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-08-09,75012,24.1,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-08-16,72522,23.3,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-08-23,282929,90.9,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-08-30,115475,37.1,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-10-11,282929,90.9,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-10-18,312809,100.5,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-10-25,226592,72.8,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-11-01,221612,71.2,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-11-08,152203,48.9,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-11-15,167454,53.8,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-12-06,198579,63.8,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-12-13,221923,71.3,Updated 24/02/2022
ClientBrand,TV,,Airtime,Unclassified,All Adult 30s Equiv,EXCLUDING,CTC,2021-12-20,868706,279.1,Updated 24/02/2022
ClientBrand,TV,,Airtime,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2021-12-27,849097,272.8,Promo
ClientBrand,TV,,Airtime,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2022-01-03,448011,152.1,Brand
ClientBrand,TV,,Airtime,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2022-01-10,384388,130.5,Brand
ClientBrand,TV,,Airtime,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2022-01-17,273343,92.8,Brand
ClientBrand,TV,,Airtime,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2022-01-31,202868,92.19,Brand
ClientBrand,TV,,Airtime,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2022-02-07,182758,88.06,Promo
ClientBrand,TV,,Airtime,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2022-02-14,77714,29.96,Promo
ClientBrand,TV,,Airtime,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2022-02-21,61216,23.52,Promo
ClientBrand,TV,,Airtime,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2022-02-28,70000,27.18,Brand
ClientBrand,TV,,Airtime,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2022-03-07,70000,32.73,Brand
ClientBrand,TV,,Airtime,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2022-04-11,308000,113.56,Promo
ClientBrand,TV,,Airtime,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2022-04-25,289000,160.45,Promo
ClientBrand,TV,,Airtime,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2022-05-30,259000,144.03,Promo
ClientBrand,TV,,Airtime,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2022-07-04,70000,40.12,Brand
ClientBrand,TV,,Airtime,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2022-07-11,70000,41.54,Brand
ClientBrand,TV,,Airtime,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2022-07-18,70000,41.16,Brand
ClientBrand,TV,,Airtime,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2022-07-25,70000,50.34,Brand
ClientBrand,TV,,Airtime,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2022-08-22,202000,99.47,Promo
ClientBrand,TV,,Airtime,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2022-10-10,234519,87.04,Brand
ClientBrand,TV,,Airtime,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2022-10-17,234519,96.74,Brand
ClientBrand,TV,,Airtime,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2022-10-24,285200,97.4,Promo
ClientBrand,TV,,Airtime,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2022-10-31,253331,108.51,Brand
ClientBrand,TV,,Airtime,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2022-11-21,246500,100.5,Promo
ClientBrand,TV,,Airtime,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2022-12-05,73188,39.0,Brand
ClientBrand,TV,,Airtime,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2022-12-12,292752,135.98,Brand
ClientBrand,TV,,Airtime,Brand,All Adult 30s Equiv,EXCLUDING,CTC,2022-12-19,420074,124.64,Brand
ClientBrand,TV,,Airtime,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2022-12-19,226977,207.7,Promo
ClientBrand,TV,,Airtime,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2022-12-26,93611.19596254731,51.0,Promo
ClientBrand,TV,,Airtime,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2023-01-02,524956.9028487947,286.0,Promo
ClientBrand,TV,,Airtime,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2023-01-09,332227.96998472675,181.0,Promo
ClientBrand,TV,,Airtime,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2023-01-16,267984.9923633707,146.0,Promo
ClientBrand,TV,,Airtime,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2023-01-23,1835.513646324457,1.0,Promo
ClientBrand,TV,,Airtime,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2023-01-30,260642.9377780729,142.0,Promo
ClientBrand,TV,,Airtime,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2023-02-06,216590.61026628595,118.0,Promo
