Brand,Media L1,Media L2,Message,Confirm VAT,Confirm CTC,wc Mon,Spend,Comment
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-06-25,376.4,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-07-02,376.4,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-07-09,376.4,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-07-16,376.4,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-07-23,131.75,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-07-30,131.75,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-08-06,368.42,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-08-13,368.42,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-08-20,368.42,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-08-27,368.42,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-09-03,368.42,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-09-10,368.42,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-09-17,1266.125,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-09-24,1266.125,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-10-01,1266.125,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-10-08,1266.125,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-10-15,131.75,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-10-22,131.75,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-10-29,131.75,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-11-05,131.75,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-11-12,131.75,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-11-19,131.75,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-11-26,131.75,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-12-03,131.75,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-12-10,131.75,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-12-17,93632.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-12-24,93632.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2012-12-31,132.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-01-07,132.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-01-14,132.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-01-21,132.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-01-28,132.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-02-04,597.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-02-11,132.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-02-18,132.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-02-25,132.0,
ClientBrand,OOH,,Brand,EXCLUDING,CTC,2013-03-04,132.0,
